CompanySymbol,Date,Close,Volume,Open,High,Low
TSLA,12/18/2024,$440.13,149340800,$466.495,$488.5399,$427.01
TSLA,12/17/2024,$479.86,131223000,$475.90,$483.99,$457.5101
TSLA,12/16/2024,$463.02,114083800,$441.09,$463.19,$436.15
TSLA,12/13/2024,$436.23,89000160,$420.00,$436.30,$415.71
TSLA,12/12/2024,$418.10,87752230,$424.84,$429.30,$415.00
TSLA,12/11/2024,$424.77,104287600,$409.70,$424.88,$402.38
TSLA,12/10/2024,$400.99,97563580,$392.68,$409.73,$390.85
TSLA,12/09/2024,$389.79,96359170,$397.61,$404.80,$378.01
TSLA,12/06/2024,$389.22,81455830,$377.42,$389.49,$370.80
TSLA,12/05/2024,$369.49,81403570,$359.87,$375.43,$359.50
TSLA,12/04/2024,$357.93,50810870,$353.00,$358.10,$348.60
TSLA,12/03/2024,$351.42,58267200,$351.80,$355.69,$348.20
TSLA,12/02/2024,$357.09,77986480,$352.38,$360.00,$351.1501
TSLA,11/29/2024,$345.16,37167620,$336.08,$345.45,$334.6501
TSLA,11/27/2024,$332.89,57896440,$341.80,$342.55,$326.59
TSLA,11/26/2024,$338.23,62295860,$341.00,$346.96,$335.66
TSLA,11/25/2024,$338.59,95890900,$360.14,$361.93,$338.20
TSLA,11/22/2024,$352.56,89140720,$341.085,$361.53,$337.70
TSLA,11/21/2024,$339.64,58011720,$343.81,$347.9899,$335.28
TSLA,11/20/2024,$342.03,66340650,$345.00,$346.5999,$334.30
TSLA,11/19/2024,$346.00,88852450,$335.76,$347.3799,$332.75
TSLA,11/18/2024,$338.74,126547500,$340.73,$348.5499,$330.01
TSLA,11/15/2024,$320.72,114440300,$310.57,$324.6799,$309.22
TSLA,11/14/2024,$311.18,120726100,$327.69,$329.98,$310.37
TSLA,11/13/2024,$330.24,125405600,$335.85,$344.5999,$322.50
TSLA,11/12/2024,$328.49,155726000,$342.74,$345.84,$323.31
TSLA,11/11/2024,$350.00,210521600,$346.30,$358.64,$336.00
TSLA,11/08/2024,$321.22,204782800,$299.14,$328.71,$297.66
TSLA,11/07/2024,$296.91,117309200,$288.89,$299.75,$285.52
TSLA,11/06/2024,$288.53,165228700,$284.67,$289.59,$275.62
TSLA,11/05/2024,$251.44,69282510,$247.34,$255.2799,$246.2101
TSLA,11/04/2024,$242.84,68802350,$244.56,$248.90,$238.88
TSLA,11/01/2024,$248.98,57544760,$252.043,$254.00,$246.63
TSLA,10/31/2024,$249.85,66575290,$257.99,$259.75,$249.25
TSLA,10/30/2024,$257.55,53993580,$258.035,$263.35,$255.8201
TSLA,10/29/2024,$259.52,80521750,$264.51,$264.98,$255.51
TSLA,10/28/2024,$262.51,107653600,$270.00,$273.536,$262.24
TSLA,10/25/2024,$269.19,161611900,$256.01,$269.49,$255.32
TSLA,10/24/2024,$260.48,204491900,$244.68,$262.1199,$242.65
TSLA,10/23/2024,$213.65,80938890,$217.125,$218.72,$212.11
TSLA,10/22/2024,$217.97,43268740,$217.31,$218.22,$215.26
TSLA,10/21/2024,$218.85,47328990,$218.90,$220.48,$215.726
TSLA,10/18/2024,$220.70,49611870,$220.71,$222.28,$219.23
TSLA,10/17/2024,$220.89,50791780,$221.59,$222.08,$217.90
TSLA,10/16/2024,$221.33,49632820,$221.40,$222.8199,$218.93
TSLA,10/15/2024,$219.57,62988790,$220.01,$224.26,$217.12
TSLA,10/14/2024,$219.16,86291920,$220.13,$221.91,$213.74
TSLA,10/11/2024,$217.80,142628900,$220.13,$223.34,$214.38
TSLA,10/10/2024,$238.77,83087060,$241.81,$242.7899,$232.34
TSLA,10/09/2024,$241.05,66289530,$243.82,$247.43,$239.51
TSLA,10/08/2024,$244.50,56303160,$243.56,$246.21,$240.56
TSLA,10/07/2024,$240.83,68113270,$249.00,$249.83,$240.70
TSLA,10/04/2024,$250.08,86726290,$246.69,$250.96,$244.58
TSLA,10/03/2024,$240.66,80729240,$244.48,$249.79,$237.81
TSLA,10/02/2024,$249.02,93983930,$247.55,$251.1585,$241.50
TSLA,10/01/2024,$258.02,87397610,$262.67,$263.98,$248.53
TSLA,09/30/2024,$261.63,80873380,$259.04,$264.86,$255.77
TSLA,09/27/2024,$260.46,70988070,$257.375,$260.6999,$254.12
TSLA,09/26/2024,$254.22,67142190,$260.60,$261.75,$251.53
TSLA,09/25/2024,$257.02,65034320,$252.54,$257.05,$252.28
TSLA,09/24/2024,$254.27,88491000,$254.08,$257.19,$249.0501
TSLA,09/23/2024,$250.00,86927190,$242.61,$250.00,$241.92
TSLA,09/20/2024,$238.25,99879070,$241.52,$243.99,$235.92
TSLA,09/19/2024,$243.92,102694600,$234.00,$244.24,$232.13
TSLA,09/18/2024,$227.20,78010200,$230.09,$235.68,$226.88
TSLA,09/17/2024,$227.87,66761640,$229.45,$234.57,$226.5533
TSLA,09/16/2024,$226.78,54323000,$229.30,$229.96,$223.53
TSLA,09/13/2024,$230.29,59515110,$228.00,$232.67,$226.32
TSLA,09/12/2024,$229.81,72020040,$224.66,$231.45,$223.83
TSLA,09/11/2024,$228.13,83548630,$224.55,$228.47,$216.8003
TSLA,09/10/2024,$226.17,78891140,$220.07,$226.40,$218.6377
TSLA,09/09/2024,$216.27,67443520,$216.20,$219.87,$213.67
TSLA,09/06/2024,$210.73,112177000,$232.60,$233.60,$210.51
TSLA,09/05/2024,$230.17,119355000,$223.49,$235.00,$222.25
TSLA,09/04/2024,$219.41,80651770,$210.59,$222.22,$210.57
TSLA,09/03/2024,$210.60,76714220,$215.26,$219.9043,$209.64
TSLA,08/30/2024,$214.11,63370610,$208.63,$214.5701,$207.03
TSLA,08/29/2024,$206.28,62308820,$209.80,$214.89,$205.97
TSLA,08/28/2024,$205.75,64116350,$209.72,$211.84,$202.59
TSLA,08/27/2024,$209.21,62821390,$213.25,$215.66,$206.94
TSLA,08/26/2024,$213.21,59301190,$218.75,$219.09,$211.01
TSLA,08/23/2024,$220.32,81525210,$214.455,$221.48,$214.21
TSLA,08/22/2024,$210.66,79514480,$223.82,$224.80,$210.32
TSLA,08/21/2024,$223.27,70145960,$222.67,$224.6594,$218.86
TSLA,08/20/2024,$221.10,74001180,$224.88,$228.22,$219.56
TSLA,08/19/2024,$222.72,76435220,$217.07,$222.98,$214.09
TSLA,08/16/2024,$216.12,88765120,$211.15,$219.80,$210.80
TSLA,08/15/2024,$214.14,89848530,$205.02,$215.88,$204.82
TSLA,08/14/2024,$201.38,70250010,$207.39,$208.44,$198.75
TSLA,08/13/2024,$207.83,76247390,$198.47,$208.49,$197.06
TSLA,08/12/2024,$197.49,64044900,$199.02,$199.26,$194.67
TSLA,08/09/2024,$200.00,58648270,$197.05,$200.88,$195.11
TSLA,08/08/2024,$198.84,65033870,$195.70,$200.70,$192.04
TSLA,08/07/2024,$191.76,71159780,$200.77,$203.49,$191.48
TSLA,08/06/2024,$200.64,73783940,$200.75,$202.90,$192.67
TSLA,08/05/2024,$198.88,100308800,$185.22,$203.8799,$182.00
TSLA,08/02/2024,$207.67,82880120,$214.88,$216.13,$205.78
TSLA,08/01/2024,$216.86,83861900,$227.69,$231.867,$214.3328
TSLA,07/31/2024,$232.07,67497010,$227.90,$234.68,$226.7875
TSLA,07/30/2024,$222.62,100560300,$232.25,$232.41,$220.00
TSLA,07/29/2024,$232.10,129201800,$224.90,$234.27,$224.70
TSLA,07/26/2024,$219.80,94604150,$221.19,$222.2799,$215.33
TSLA,07/25/2024,$220.25,100636500,$216.80,$226.00,$216.231
TSLA,07/24/2024,$215.99,167942900,$225.42,$225.99,$214.71
TSLA,07/23/2024,$246.38,111928200,$253.60,$255.7594,$245.63
TSLA,07/22/2024,$251.51,101225400,$244.21,$253.21,$243.75
TSLA,07/19/2024,$239.20,87403900,$247.79,$249.44,$236.83
TSLA,07/18/2024,$249.23,110869000,$251.09,$257.14,$247.20
TSLA,07/17/2024,$248.50,115584800,$252.73,$258.47,$246.182
TSLA,07/16/2024,$256.56,126332500,$255.31,$258.62,$245.8001
TSLA,07/15/2024,$252.64,146912900,$255.97,$265.60,$251.73
TSLA,07/12/2024,$248.23,155955800,$235.80,$251.84,$233.0912
TSLA,07/11/2024,$241.03,221707300,$263.30,$271.00,$239.65
TSLA,07/10/2024,$263.26,128519400,$262.80,$267.59,$257.86
TSLA,07/09/2024,$262.33,160742500,$251.00,$265.61,$250.30
TSLA,07/08/2024,$252.94,157219600,$247.71,$259.439,$244.57
TSLA,07/05/2024,$251.52,154501200,$249.81,$252.37,$242.4601
TSLA,07/03/2024,$246.39,166561500,$234.56,$248.35,$234.25
TSLA,07/02/2024,$231.26,205047900,$218.89,$231.30,$218.06
TSLA,07/01/2024,$209.86,135691400,$201.02,$213.23,$200.85
TSLA,06/28/2024,$197.88,95438070,$199.55,$203.20,$195.26
TSLA,06/27/2024,$197.42,72746520,$195.17,$198.72,$194.05
TSLA,06/26/2024,$196.37,95737070,$186.54,$197.755,$186.36
TSLA,06/25/2024,$187.35,63678270,$184.40,$187.97,$182.01
TSLA,06/24/2024,$182.58,61992070,$184.97,$188.80,$182.55
TSLA,06/21/2024,$183.01,63029480,$182.30,$183.95,$180.69
TSLA,06/20/2024,$181.57,55893140,$184.68,$185.21,$179.66
TSLA,06/18/2024,$184.86,68982270,$186.56,$187.20,$182.37
TSLA,06/17/2024,$187.44,109786100,$177.92,$188.81,$177.00
TSLA,06/14/2024,$178.01,82038190,$185.80,$186.00,$176.92
TSLA,06/13/2024,$182.47,118984100,$188.39,$191.08,$181.23
TSLA,06/12/2024,$177.29,90389450,$171.12,$180.55,$169.80
TSLA,06/11/2024,$170.66,64761930,$173.92,$174.75,$167.41
TSLA,06/10/2024,$173.79,50869680,$176.06,$178.57,$173.17
TSLA,06/07/2024,$177.48,56244930,$176.13,$179.35,$175.58
TSLA,06/06/2024,$177.94,69887020,$174.60,$179.73,$172.73
TSLA,06/05/2024,$175.00,57953760,$175.35,$176.15,$172.13
TSLA,06/04/2024,$174.77,60056340,$174.775,$177.755,$174.00
TSLA,06/03/2024,$176.29,68568920,$178.13,$182.6389,$174.49
TSLA,05/31/2024,$178.08,67314600,$178.50,$180.32,$173.82
TSLA,05/30/2024,$178.79,77784760,$178.575,$182.67,$175.38
TSLA,05/29/2024,$176.19,54782650,$174.19,$178.15,$173.93
TSLA,05/28/2024,$176.75,59736620,$176.40,$178.25,$173.16
TSLA,05/24/2024,$179.24,65584480,$174.835,$180.08,$173.73
TSLA,05/23/2024,$173.74,71975500,$181.80,$181.90,$173.26
TSLA,05/22/2024,$180.11,88313480,$182.85,$183.80,$178.12
TSLA,05/21/2024,$186.60,115266500,$175.51,$186.875,$174.71
TSLA,05/20/2024,$174.95,61727430,$177.56,$177.754,$173.52
TSLA,05/17/2024,$177.46,77445850,$173.55,$179.63,$172.75
TSLA,05/16/2024,$174.84,59812220,$174.10,$175.79,$171.43
TSLA,05/15/2024,$173.99,79662990,$179.90,$180.00,$173.11
TSLA,05/14/2024,$177.55,86407420,$174.496,$179.49,$174.07
TSLA,05/13/2024,$171.89,67018900,$170.00,$175.40,$169.00
TSLA,05/10/2024,$168.47,72627180,$173.05,$173.0599,$167.75
TSLA,05/09/2024,$171.97,65950290,$175.01,$175.62,$171.37
TSLA,05/08/2024,$174.72,79969490,$171.59,$176.06,$170.15
TSLA,05/07/2024,$177.81,75045850,$182.40,$183.26,$177.40
TSLA,05/06/2024,$184.76,84390250,$183.80,$187.56,$182.20
TSLA,05/03/2024,$181.19,75491540,$182.10,$184.78,$178.42
TSLA,05/02/2024,$180.01,89148040,$182.86,$184.60,$176.02
TSLA,05/01/2024,$179.99,92829720,$182.00,$185.86,$179.01
TSLA,04/30/2024,$183.28,127031800,$186.98,$190.95,$182.8401
TSLA,04/29/2024,$194.05,243869700,$188.42,$198.87,$184.54
TSLA,04/26/2024,$168.29,109815700,$168.85,$172.12,$166.37
TSLA,04/25/2024,$170.18,126427500,$158.96,$170.88,$158.36
TSLA,04/24/2024,$162.13,181178000,$162.84,$167.97,$157.51
TSLA,04/23/2024,$144.68,124545100,$143.33,$147.26,$141.11
TSLA,04/22/2024,$142.05,107097600,$140.56,$144.44,$138.8025
TSLA,04/19/2024,$147.05,87074500,$148.97,$150.94,$146.22
TSLA,04/18/2024,$149.93,96098830,$151.25,$152.20,$148.70
TSLA,04/17/2024,$155.45,82439720,$157.64,$158.33,$153.78
TSLA,04/16/2024,$157.11,96999960,$156.742,$158.19,$153.75
TSLA,04/15/2024,$161.48,100245300,$170.24,$170.69,$161.38
TSLA,04/12/2024,$171.05,64722670,$172.34,$173.8099,$170.3644
TSLA,04/11/2024,$174.60,94515990,$172.55,$175.88,$168.51
TSLA,04/10/2024,$171.76,84532410,$173.04,$174.93,$170.01
TSLA,04/09/2024,$176.88,103232700,$172.91,$179.22,$171.92
TSLA,04/08/2024,$172.98,104423300,$169.34,$174.50,$167.79
TSLA,04/05/2024,$164.90,143157600,$169.08,$170.86,$160.51
TSLA,04/04/2024,$171.11,123162000,$170.07,$177.19,$168.01
TSLA,04/03/2024,$168.38,82950140,$164.02,$168.82,$163.28
TSLA,04/02/2024,$166.63,116650600,$164.75,$167.69,$163.43
TSLA,04/01/2024,$175.22,81562130,$176.17,$176.75,$170.21
TSLA,03/28/2024,$175.79,77654840,$177.45,$179.57,$175.30
TSLA,03/27/2024,$179.83,81804040,$181.41,$181.91,$176.00
TSLA,03/26/2024,$177.67,113186200,$178.58,$184.25,$177.38
TSLA,03/25/2024,$172.63,74228620,$168.76,$175.24,$168.73
TSLA,03/22/2024,$170.83,75580640,$166.69,$171.20,$166.30
TSLA,03/21/2024,$172.82,73178010,$176.39,$178.18,$171.80
TSLA,03/20/2024,$175.66,83846730,$173.00,$176.25,$170.82
TSLA,03/19/2024,$171.32,77271430,$172.36,$172.82,$167.42
TSLA,03/18/2024,$173.80,108214400,$170.02,$174.72,$165.90
TSLA,03/15/2024,$163.57,97146830,$163.16,$165.1845,$160.76
TSLA,03/14/2024,$162.50,126325700,$167.77,$171.17,$160.51
TSLA,03/13/2024,$169.48,106524500,$173.05,$176.05,$169.15
TSLA,03/12/2024,$177.54,87391680,$177.77,$179.43,$172.4101
TSLA,03/11/2024,$177.77,85391530,$175.445,$182.87,$174.80
TSLA,03/08/2024,$175.34,85544640,$181.50,$182.73,$174.70
TSLA,03/07/2024,$178.65,102129000,$174.35,$180.04,$173.70
TSLA,03/06/2024,$176.54,107920900,$179.99,$181.576,$173.70
TSLA,03/05/2024,$180.74,119660800,$183.05,$184.59,$177.57
TSLA,03/04/2024,$188.14,134334900,$198.73,$199.75,$186.72
TSLA,03/01/2024,$202.64,82243120,$200.52,$204.52,$198.50
TSLA,02/29/2024,$201.88,85906970,$204.18,$205.28,$198.4463
TSLA,02/28/2024,$202.04,99806170,$200.42,$205.30,$198.44
TSLA,02/27/2024,$199.73,108645400,$204.04,$205.60,$198.26
TSLA,02/26/2024,$199.40,111747100,$192.29,$201.78,$192.00
TSLA,02/23/2024,$191.97,78841920,$195.31,$197.57,$191.50
TSLA,02/22/2024,$197.41,92739460,$194.00,$198.32,$191.36
TSLA,02/21/2024,$194.77,103844000,$193.36,$199.44,$191.95
TSLA,02/20/2024,$193.76,104545800,$196.13,$198.60,$189.13
TSLA,02/16/2024,$199.95,111346700,$202.06,$203.17,$197.40
TSLA,02/15/2024,$200.45,120831800,$189.16,$200.88,$188.8595
TSLA,02/14/2024,$188.71,81202990,$185.30,$188.89,$183.35
TSLA,02/13/2024,$184.02,86759480,$183.99,$187.26,$182.1087
TSLA,02/12/2024,$188.13,95498600,$192.11,$194.73,$187.28
TSLA,02/09/2024,$193.57,84476350,$190.18,$194.12,$189.48
TSLA,02/08/2024,$189.56,83034040,$189.00,$191.6171,$185.58
